objectid,id,hash,matricula,cnm,cns,municipio_cod_ibge,lon,lat
208028,857541,26492e53fe73bbb2b91923223ea64ed09a2eb603db9001ab363eaf9bf52ea010,0014062,1591862001406283,159186,4115200,-51.95583149999993,-23.42215619999996
208029,857542,de0b1a467ce9bd8c3eb53fd9d00a2fb5bf6f9527c677635f688f8d026d3869e0,0018731,1591862001873144,159186,4115200,-51.94326609999996,-23.42081019999995
208030,857546,0e49477f7938ea62e9eb48f4a73e7e2419b0ef288d6c413753f3e663780848fe,0013198,1591862001319856,159186,4115200,-51.93378519999993,-23.423463199999958
208031,857550,ecd941ce5c8924d31eec519bc93f0663fe13d14c1a183cb490886ff62dc9d069,0002416,1591862000241604,159186,4115200,-51.95605399999994,-23.42766599999993
208032,857551,cf35b4dba3301dae80412d85d74f0f856c0bf0ab86350a67e76297e98c83b6e8,0018646,1591862001864608,159186,4115200,-51.93638749999997,-23.42567329999997
208033,857553,5dd99b85c42ca41427d7f3e7661e495580b39cef80c71cbce6e7034a4f7fa12f,0000817,1591862000081748,159186,4115200,-51.94163809999998,-23.424657399999944
208034,857555,ff4a411849fb5d7ed62051960cd67ec6b5f85771ccc6a9739b1025bcf862bbf1,0018799,1591862001879934,159186,4115200,-51.96078879999993,-23.43282469999997
208035,857556,98cf717845a024337ea2bb92a039ef409a7b19f36faadd69666d5fc512b65be0,0002135,1591862000213571,159186,4115200,-51.957549599999936,-23.43169789999996
208036,857559,651f174d8f4c48e37f9aace8d7e5495029fd91c82ed52c89f0fe617e81e71f33,0004397,1591862000439775,159186,4115200,-51.96252519999996,-23.43367939999996
208037,857560,76f273f8b7f3428dd9b126427a25a547bd4a7b7056c61896cf98cd19e77a4ef3,0018892,1591862001889246,159186,4115200,-51.923747799999944,-23.388472599999943
208038,857561,428e24c7a333b8a987f32ce6f1d6bf8b3734f0ba55c7da292673f646184b2c00,0007627,1591862000762785,159186,4115200,-51.97524889999994,-23.423046299999953
208039,857562,49a0548ef4389c1646d5dc2e0c58e72bcd1537f1bd63c6084d8bd3949757405e,0016920,1591862001692045,159186,4115200,-51.97913909999994,-23.41112929999997
208040,857563,ffb1bf654d0d552e11bcd3cb380669aa7bb231ec67e5a58d517584f718734c05,0007629,1591862000762979,159186,4115200,-51.97524889999994,-23.423046299999953
208041,857565,72b480ef45a798d840b50252084c863d3cc9a394014d0134fa1c6bf2dc37b5c2,0018829,1591862001882941,159186,4115200,-51.932083399999954,-23.43168929999996
208042,857566,d25d410be04d67500a3fdd34225c3b7f9a085f114fb7c712e9fff2ed3b40a920,0005467,1591862000546766,159186,4115200,-51.949149199999965,-23.419943399999966
208043,857567,a6a21c5ad3776e95b2c1c8f6aae95b5ee7c9aa054d65ba8c38357a7f0b250b45,0018880,1591862001888082,159186,4115200,-51.93922239999995,-23.419877499999927
208044,857568,a37753ea2a9332b03aec7ae324b6125ca294bcfc8a5747780cb4f15caa6268c3,0018651,1591862001865190,159186,4115200,-51.929675299999985,-23.38486309999996
208045,857570,95c9886489e301efa732b023dad188a98dee8cd8d9558e972f6104ac992ff43b,0018842,1591862001884202,159186,4115200,-51.95956839999997,-23.42790169999995
208046,857572,0de289a66ac02bd5088800b32d93d800d3c0b01d3de31ab00aa266cfbd67c6fc,0003163,1591862000316391,159186,4115200,-51.978704499999935,-23.444223499999964
208047,857573,41193f55ce8e58f637b30567a7ebe33aeae9f44f8f40bc96dd4633854c28623d,0018680,1591862001868003,159186,4115200,-51.97940099999994,-23.403966799999978
208048,857575,cae376fec1c9247adb33cec8cfdcf1fe30db408e2f0c9fb7d0334d0bb18cbfb2,0018832,1591862001883232,159186,4115200,-51.963817699999936,-23.42965309999994
208049,857578,a510a96b15d1221a8ae570adc5d636d0321303cfa08edee0b3457f962bf527ee,0018899,1591862001889925,159186,4115200,-51.93430529999995,-23.424054099999978
208050,857581,9f67ab7659584fe284a14740a90cc04eea1772878349e9eaa15cc1e80e56369f,0011999,1591862001199964,159186,4115200,-51.98887949999994,-23.400386999999967
208051,857582,838fa278876997480293b6df33b562b59e9f96ee8131997347355baaa1bf69f1,0001937,1591862000193783,159186,4115200,-51.978704499999935,-23.444223499999964
208052,857584,4b8234dfe1e089dff6d3b0d47a749ad2cb30d076a3037a3429597cdf8c80624e,0018817,1591862001881777,159186,4115200,-51.92517559999993,-23.373989999999935
208053,857588,c8c21be61a0c61e95b06693ec1a934cb7985eaa4030e6a0a266dd37c84afd357,0010055,1591862001005576,159186,4115200,-51.92445399999997,-23.38078919999998
208054,857590,523d3bf3ecf12f7d2bc9ceaa1e9b23519a8cc1d8a7af83312d1bcdd61d2172df,0018881,1591862001888179,159186,4115200,-51.929484299999956,-23.378554099999974
208055,857593,1b87b4fdf2c8bf57ba5207237fd5866f6b24c021955a67c080927cfdf806ca5b,0018858,1591862001885851,159186,4115200,-51.97774119999997,-23.40676519999994
208056,857594,619ab4c1a73d11b909287a71d28c37ea80c93d21343aac7cfdcaf11cd664366b,0018320,1591862001832016,159186,4115200,-51.987144899999976,-23.400627399999962
208057,857595,757345127a4caf021c25cfd8379537e2ff070df860fc19f251b62bcc2140fc1c,0018821,1591862001882165,159186,4115200,-51.96483029999996,-23.43060029999998
208058,857598,96384b5d7d122aef721379e094f94781ae0ce970e6d0d37e032a4b380a87839f,0003246,1591862000324636,159186,4115200,-51.978704499999935,-23.444223499999964
208059,857600,9356ad6183374f8a116b1c31156adc6c557cd1bac62d2e48e48c57deb7cd7b39,0016981,1591862001698156,159186,4115200,-51.926737499999945,-23.37827999999996
208060,857602,0bc0d1bd880e7f6073e49b2a6fa0d7dc907adafda84c16cc45d38d52ab802ed4,0006117,1591862000611756,159186,4115200,-51.95036419999997,-23.420799099999954
208061,857605,9a4e7068d35baccc1ade6f5d6d596bca355273ff95f4e0768ce0aae7165643d0,0002229,1591862000222980,159186,4115200,-51.93540649999994,-23.42497839999993
208062,857607,b938309c140c2b0e05a340e3cee02c0050f2e01d6f15c04ac3bd30c8882e138c,0018882,1591862001888276,159186,4115200,-51.977194199999985,-23.44517899999994
208063,857610,257b287ec911cba7a01522875fc7a80984452b554cbc4ec3dfea72ec5efbf471,0002263,1591862000226375,159186,4115200,-51.93540649999994,-23.42497839999993
208064,857611,52fff4b67622a5c67967444f78301637d002c3fb44a43d7059a137d379558ad0,0013840,1591862001384070,159186,4115200,-51.965029899999934,-23.422897099999943
208065,857617,94e40f55a9fb6667c781d553287661bce113af9aa7f9c2e6ad427031e732715c,0005545,1591862000554526,159186,4115200,-51.949149199999965,-23.419943399999966
208066,857618,e0a53092e7d6282e6749d28bb0036dc7b2eadb5dfd5083d7a7b73a94ab60a6d9,0018890,1591862001889052,159186,4115200,-51.926737499999945,-23.37827999999996
208067,857619,553053b7a28aa8fde2d61828821c550ecd8f5fa1f220658728ea6f1ded8b1038,0018365,1591862001836575,159186,4115200,-51.986375399999986,-23.400255799999968
208068,857621,d5541943f30bb32e21548e44e955d96797c5eaf243f715d973cb36ed086c9d90,0018897,1591862001889731,159186,4115200,-51.93569819999993,-23.42344529999997
208069,857622,a5cb4003db36cb2fa850e697586a67bd5e8d7c5b536074974f7e591f3e92499d,0006114,1591862000611465,159186,4115200,-51.95036419999997,-23.420799099999954
208070,857624,aabac7ff4cfe2e64110042d99628e664efbb85c609a578f4c212597e9ccec59b,0006039,1591862000603996,159186,4115200,-51.93083279999996,-23.421523399999955
208071,857626,703f43d94257e963845820ad7baa81928b1033e05c31a04b4c7f7f39d14c4979,0017896,1591862001789627,159186,4115200,-51.979587899999956,-23.396692299999927
208072,857629,1330ab6372621684ddf852f584d62ddfb66397940a4ebafb3bafb8ab59124b65,0017147,1591862001714743,159186,4115200,-51.92879259999995,-23.38720239999998
208073,857630,b1526ec0295a8a3240d396262364fec6ac7e1526c43d8abb9ea4464b65f805f1,0018852,1591862001885269,159186,4115200,-51.97700589999994,-23.442198299999973
208074,857631,2d0f2b4db9063bfdd93b48c0ef65a92aba32c3920723cf52a175939d569b103a,0018092,1591862001809221,159186,4115200,-51.99213919999994,-23.413155699999948
208075,857633,10f8371bca4b7f6a830543b82e5a73717c026f65f9948735cd2ce40ec84a4351,0018682,1591862001868294,159186,4115200,-51.93161829999997,-23.37828479999996
208076,857635,027e899d2743522fec6abdc0cbb75131e6acfdf6045d91678369a3a809af83a8,0014501,1591862001450127,159186,4115200,-51.97948199999996,-23.411608499999943
208077,857639,3e4d920ecf9471091422a9e73d49628aba72fd0e33ee0c0d852a6c497c9ed1f2,0018898,1591862001889828,159186,4115200,-51.95020069999998,-23.421646899999928
208078,857640,fcdcd59a78b805e8f8984a59b1682e30be436d1d7837895139e27c01af1d691b,0001087,1591862000108714,159186,4115200,-51.978704499999935,-23.444223499999964
208079,857641,dcb49284f94142ef23c4171fa30826f924cd8652d64e8260776cb7b2f13282e7,0015397,1591862001539755,159186,4115200,-51.95583149999993,-23.42215619999996
208080,857645,432139594b575c2e2c159474fcc07d0db6e0829440d9134a0a33eba64c7db935,0017936,1591862001793604,159186,4115200,-51.977471299999934,-23.40468969999995
208081,857646,4fd9b51ff3821c1d3aa849dfc71e9cd0877e3abcbcf9813c2c7956e8f51e4cdc,0006010,1591862000601086,159186,4115200,-51.93083279999996,-23.421523399999955
208082,857648,90be6f304bd58d1aac548f5fd81d5430e4042d0d55aada8ef655ca0aff327ba7,0017834,1591862001783419,159186,4115200,-51.923747799999944,-23.388472599999943
208083,857650,d9b22935374695e131f56f6ec1f3d837c345ac741280946b9fcdf5221dc3cff7,0018852,1591862001885269,159186,4115200,-51.97700589999994,-23.442198299999973
208084,857653,99de706f47eb4b5e654b96787273df17f4bc41dc55a7dc9477ea5be22e94ffea,0008224,1591862000822440,159186,4115200,-51.95718939999995,-23.421152099999972
208085,857654,bc0d45f89896d5bc11b92d9fc6fabbf35ffc104c66286a8b9b62cf8c5282d374,0002235,1591862000223562,159186,4115200,-51.93540649999994,-23.42497839999993
208086,857656,2c057f0d5e8ef64f0c038adba7781ef93d37351fda62438dba6f879415abf39f,0015954,1591862001595433,159186,4115200,-51.98276929999997,-23.40127469999993
208087,857658,5cdf2848579d0ffbc18d76dadfe8dc7a4cc286696c2550a04ede7775420ef765,0018841,1591862001884105,159186,4115200,-51.93345279999994,-23.42316299999993
208088,857662,f9efca7c2a21ad5d9312907030d031bc283f323463e8f0336f6d37e7e6b6fd07,0005635,1591862000563547,159186,4115200,-51.949149199999965,-23.419943399999966
208089,857664,58bc7c2cf2626affe9823609b9d5b732e43500420c25acb4ea85fd58a022f74e,0006007,1591862000600795,159186,4115200,-51.93083279999996,-23.421523399999955
208091,857666,7dea9b40bed131b6ad33518581f969659df28f0e6c826170d3360168cd16ce64,0018319,1591862001831919,159186,4115200,-51.987144899999976,-23.400627399999962
208092,857668,081c56d20a13fbdcd0cfd9a5425e96a7ca19d10152f9f4fed7e4ac161619a844,0000891,1591862000089120,159186,4115200,-51.95468619999997,-23.43093209999995
208093,857669,6434281b9ac8988d9b0f9158239f728c7bfb82eb1b0458dd747f23d63ffb19fc,0010450,1591862001045055,159186,4115200,-51.95718939999995,-23.421152099999972
208094,857670,56569092a493f587ddc76be2d18a3ffa4f9b83d3f055ffa48d2f91ab77dff16d,0000984,1591862000098432,159186,4115200,-51.95797019999998,-23.422713599999952
208095,857678,23a2170e02568207f6c6af0fc625506bfc09e6e0e191e2eb15a4decfe76ac8a9,0018866,1591862001886627,159186,4115200,-51.96483029999996,-23.43060029999998
208096,857679,f359d190ad01cd95ff652456ecb1e39462ef2595b6bde6ceceee5a457a614b7d,0005640,1591862000564032,159186,4115200,-51.949149199999965,-23.419943399999966
208097,857680,964fe4b399dfd002bd1ceb90aafcb172fb371408f9beeaa4de0223b5dd8dd9dc,0012245,1591862001224505,159186,4115200,-51.98257609999996,-23.39986049999993
208098,857683,35ddbac0fbae081d7e5b4682f2139b0d9668afeb2c2184d7e00b3b973136c169,0009432,1591862000943205,159186,4115200,-51.933002999999985,-23.422817299999963
208099,857685,02a6ca450f0e5cfb1b079684139566bff2f07f096a472af29c25d67890b50043,0009237,1591862000923708,159186,4115200,-51.94326609999996,-23.42081019999995
208100,857688,1134e5eadb3a1a45e5f83699a1dccc667b2b03560cb958ba833fe9c2eccab223,0003244,1591862000324442,159186,4115200,-51.978704499999935,-23.444223499999964
208101,857692,22d26a7e8ab2a9838ed61c01578984e3fd219505b9860fc792b61650b351bcdd,0005393,1591862000539394,159186,4115200,-51.949149199999965,-23.419943399999966
208102,857693,bb1982f0b49a9ac4af8e50178f90f75cd875321d407da8725cf19569983d2b5b,0019253,1591862001925330,159186,4115200,-51.935144399999956,-23.424479599999927
208103,857696,d3350a3c701b7b177b628b5af6dc9eee42cd2870dca8b06e85ddf18afa02f26e,0019247,1591862001924748,159186,4115200,-51.98083129999998,-23.41182679999997
208104,857698,80d66d9a8660ce692ecf817993679d661968b2c46a9e959f411a4c082edd1244,0010403,1591862001040302,159186,4115200,-51.93638749999997,-23.42567329999997
208105,857702,4d3f9094c47051c89f59156c51cb07f907968ad9972c60d9acd20c74d2b7e018,0006129,1591862000612920,159186,4115200,-51.95036419999997,-23.420799099999954
208106,857704,8e0219e5f727d62f23ef50ad57a141b5aec961e26b0c04535809b9944b0dac76,0019126,1591862001912623,159186,4115200,-51.923325799999986,-23.376797299999964
208107,857705,73d95ce7bf8251b540f4f5ded862806aadf4464198befac105386da766b3f92a,0019226,1591862001922614,159186,4115200,-51.93852319999996,-23.41942629999994
208108,857711,d9e78697bf621f4f754ead3050ffa1d8cc9bc33b85fbb020fa2d5b0fc68d40ae,0015260,1591862001526078,159186,4115200,-51.965786599999944,-23.42467679999993
208109,857713,ad7ef9b83ecf717efabac95c66c082733d103810050cd8e3aa18c14523409ec9,0017948,1591862001794865,159186,4115200,-51.933002999999985,-23.422817299999963
208110,857717,68abf40e3e349d7b4d2aac2e3954da164b0ae6dcc4150388aed641a1e01b1ad3,0001139,1591862000113952,159186,4115200,-51.93474439999994,-23.42286359999997
208111,857718,726a7e563f97dedf088703791500c716ec40b541e1feec77ef43810ca74e6671,0007695,1591862000769575,159186,4115200,-51.93824459999996,-23.422781699999973
208112,857719,cda2f5b27d851423c64479be6a077a045dc52c584531d37460fd66f6126fe3b8,0007843,1591862000784319,159186,4115200,-51.919561399999964,-23.37809029999994
208113,857721,841f2717158fd97ccf02ea968b4159de7fc59b6994158513cdb989fe88c5814d,0009317,1591862000931759,159186,4115200,-51.92403799999994,-23.39004799999998
208114,857725,8bf51dfc7ac722f6a1d4bed1b660b867906a14dbc5acd9b5e3bb864a7b9493cf,0013752,1591862001375243,159186,4115200,-51.98330729999998,-23.399444999999957
208115,857729,e9b6971381514343e63641f3bb5aec8c792a18b95e5daa15b7e66c33260ba651,0019220,1591862001922032,159186,4115200,-51.93345279999994,-23.42316299999993
208116,857731,ef5d8fb96face4a623c2bd92b551c767171ad932af9a17c9f50b0746d973fbaa,0004922,1591862000492252,159186,4115200,-51.93548089999996,-23.42965419999996
208117,857736,c01054620a18302310f31de7e617808a6215c27bdd7cc6e40963f6b3e881128a,0012426,1591862001242644,159186,4115200,-51.96663609999996,-23.432276899999977
208118,857739,4bc240727dc6f6c5e17a5d407102c1bc772cf26e7e05ffc8ad1dbb6d8dd1a618,0019225,1591862001922517,159186,4115200,-51.92968849999994,-23.384293199999945
208119,857740,92b08f2ce9d8f56963dc7002e2a952ab96f2c207629e34ebfc40773f22afa792,0017089,1591862001708923,159186,4115200,-51.95468619999997,-23.43093209999995
208120,857744,7fad9bead23ce0d53b6909ad334a580e7442d69c2c06b91241ccaff77891255d,0019221,1591862001922129,159186,4115200,-51.933002999999985,-23.422817299999963
208121,857749,08622a1b022636032bcab93ce90e67551c7d287128cc3cd843d8ba3aed4c957f,0002140,1591862000214056,159186,4115200,-51.978704499999935,-23.444223499999964
208122,857750,12df7b178a3b655c0c4c7c48b124e74f75b9c24602cbf85ffff34fa216ab113d,0009829,1591862000982975,159186,4115200,-51.95522619999997,-23.434282399999972
208123,857751,d638e166fb5fbbbe7700fe188aaa599ae540fb5bbeb69cd616b99e0a32001cda,0017947,1591862001794768,159186,4115200,-51.933002999999985,-23.422817299999963
208124,857752,d18d55c7efe6263b2cfe39d2faa3ae06957970aee12f506b12f7c0c723fc5d77,0004791,1591862000479157,159186,4115200,-51.98729819999994,-23.401291899999933
208125,857754,6ee5ff2b11ca161c961d9bf65ac9d800d4600b02867f50ebbb93fcfe0573a91b,0017598,1591862001759848,159186,4115200,-51.921516199999985,-23.38304889999995
208126,857758,b02f40e0ba814671a7f13d723927d91577d6d1827fdf47a180190d5b01a58bdc,0018916,1591862001891671,159186,4115200,-51.98351189999994,-23.398743499999966
208127,857759,d840546626a0875700cafa6b65f1a57103894652ba9ceff9e94293d690f29545,0011886,1591862001188615,159186,4115200,-51.93540789999997,-23.42535719999995
208128,857760,6a3d9393bbd914fd998b74a0d52da4b22dbdb4c807cf8bdec1a7e90f28e6a7e2,0019167,1591862001916794,159186,4115200,-51.95152479999996,-23.42737059999996
208129,857765,4d69427cd43e56f25d7d2232a88541845ab5d4decefad148573888b4b89a724b,0019136,1591862001913690,159186,4115200,-51.95468619999997,-23.43093209999995
208130,857766,28885b2b1f585a9a59749495daf9d6dc00310fa3ba81964285c5e9163333519b,0006710,1591862000671023,159186,4115200,-51.978704499999935,-23.444223499999964
208131,857767,629fd6f53faaa6858669e6f0fa4926d2f09c75ed67ea40f2ec4493b50cf787bb,0019246,1591862001924651,159186,4115200,-51.92365459999996,-23.386369199999933
208132,857769,059f4f01c0a3584cdd38a3f0d316c7cabbff7d95c7dad1265396597429637061,0007427,1591862000742706,159186,4115200,-51.95522619999997,-23.434282399999972
208133,857771,44a39c7230677ad00ec63857f5e22c4443af3d10867e40c9cf7d20c87d4f7d1a,0000633,1591862000063318,159186,4115200,-51.916628499999945,-23.381475299999977
208134,857772,5e47c2cbcf2fcc11a072db872aec299bb4a0afde570ab9e6088fc582206d4514,0002048,1591862000204841,159186,4115200,-51.95522619999997,-23.434282399999972
208135,857774,e5e727342f59d3064e3967830f3b6973cb57e57c94b65e3671343956232d94a8,0003232,1591862000323278,159186,4115200,-51.978704499999935,-23.444223499999964
208136,857779,f7cd3d9ff5a64a01e66f9b5dfc725eab69c2e6725e3f4e53e2e9b39beccf64ac,0018416,1591862001841619,159186,4115200,-51.965786599999944,-23.42467679999993
208137,857780,cd45adbd9805f2302d48e43575bcab79b687d0f3f9e848e86b03e093b654475b,0019239,1591862001923972,159186,4115200,-51.92271039999997,-23.37439489999997
208138,857783,5dc24f106df0763246b37f5608bfa0b456a3df3e1ed32826eb0830d2d5be71d0,0017935,1591862001793507,159186,4115200,-51.977471299999934,-23.40468969999995
208139,857784,dec7ba3116aaed6f99e2f227766e203f702be1e7b7e286a4e978d0cb8c7e5f1c,0019230,1591862001923002,159186,4115200,-51.93345279999994,-23.42316299999993
208140,857785,885248773454ea8fd79d8ed5a4f757c9e094197a1e9c4f641595c431b5ae218e,0019202,1591862001920286,159186,4115200,-51.975606899999946,-23.40539579999995
208141,857790,2e32b6845dece4e126e5b810b5a91f117fc1fd73944f25e0cf56cb8d8c73d0f8,0006695,1591862000669568,159186,4115200,-51.978704499999935,-23.444223499999964
208142,857791,a5fbc4fdda9d75bcd51e33cfc6f333b26a83b27a12886728dfa1afef14a38cec,0016468,1591862001646843,159186,4115200,-51.95981139999998,-23.424537699999973
208144,857793,5b9acd115c26de128c7151d02a77c9042c44e7ce56cadc3e050d91fdcf0aa720,0002047,1591862000204744,159186,4115200,-51.95522619999997,-23.434282399999972
208145,857796,204f4128f439d11f0c4d0ca35a190678428fb197e9255c94d0c08e2c05753dfe,0019130,1591862001913011,159186,4115200,-51.981028099999946,-23.405754299999955
208146,857798,97449dddebc873dca2d08cd50d7228dd544b5782f6c18fffce08c13cd87f0f77,0008834,1591862000883453,159186,4115200,-51.979587899999956,-23.396692299999927
208147,857799,90b79e1943867e5bcb243ef2b0ab0229ffb51d87a2832b5c54493cadc5576004,0012241,1591862001224117,159186,4115200,-51.934005199999945,-23.377636699999982
208148,857805,de0529d99d5a4fa1e7414f68722e7839db8e9fd8330ad3df42cef85ae41d9112,0005470,1591862000547057,159186,4115200,-51.949149199999965,-23.419943399999966
208149,857807,b6f2ba5805bad0b43d7a0b44619a94efde96684323461e938b45645bd90eae49,0017891,1591862001789142,159186,4115200,-51.978047199999935,-23.407305099999974
208150,857813,930f602bd3d231162821e5b569c602aa4675d4de11536e5e98b5ebd268d31d96,0015949,1591862001594948,159186,4115200,-51.926737499999945,-23.37827999999996
208151,857816,b6a6222634d1aa37ec81dba832587000429dfb692b676a0f351b92a622f8fd5c,0016875,1591862001687583,159186,4115200,-51.95604759999998,-23.43333629999995
208152,857817,506c37c279ffcf8984935a8159229157e48fa744e4c1616a940078460a61879f,0002843,1591862000284381,159186,4115200,-51.978704499999935,-23.444223499999964
208153,857818,5ee4c01c7e9b80205ea8b897606049ee137aedc1663f16bc19debf082817ac2d,0018917,1591862001891768,159186,4115200,-51.98257609999996,-23.39986049999993
